road_point_id,lat,lon,road_name,city,total_sewer_length,old_sewer_length,sewer_old30_ratio,average_sewer_age,sewer_match_status,has_nearby_repair,repair_id,last_repair_date,repair_type,distance_to_last_repair_m,nearby_repair_count,date,avg_temp,min_temp,max_temp,precipitation,snowfall,humidity,pothole_label
R00131,35.863854,127.10724,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-04-22,17.97,10.09,24.92,0.0,0.0,60.588,0
R00171,35.911481,126.679997,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2026-02-28,5.406000000000001,0.67,13.29,0.0,0.0,62.43399999999999,0
R00183,35.952733,126.721098,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2024-12-23,-3.064,-11.08,5.12,0.0,2.01,62.352,0
R00364,35.979519,126.958682,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-01-12,0.4299999999999999,-7.18,6.53,7.06,2.18,65.738,0
R00039,35.779927,127.10576,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2024-12-14,-3.322,-10.95,2.91,2.29,0.0,58.794000000000004,0
R00527,35.41435,127.391393,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-09-04,16.456,9.53,22.57,0.0,0.0,54.684000000000005,0
R00497,35.433306,127.392192,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-10-04,9.968,2.23,19.0,4.08,0.0,59.678,0
R00516,35.37662,127.430309,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2026-06-13,25.532,18.05,34.13,70.91,0.0,63.17,1
R00349,35.907068,126.957013,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2026-03-25,13.262,6.5,21.24,1.4,0.0,55.553999999999995,0
R00397,35.965969,126.938281,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-08-16,19.875999999999998,12.01,31.79,8.19,0.0,61.42999999999999,0
R00161,35.966337,126.774117,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2026-01-09,-0.384,-8.96,9.44,0.0,0.0,56.812,0
R00016,35.823803,127.140991,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-01-02,-2.092,-9.71,6.4,0.0,0.52,59.589999999999996,0
R00493,35.414523,127.390643,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-02-09,2.45,-4.02,10.55,10.98,0.0,64.322,0
R00426,35.416468,127.393247,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-06-03,24.534,18.86,31.47,10.42,0.0,58.314,0
R00108,35.785035,127.186453,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-12-12,-0.154,-4.94,4.9,26.78,0.0,56.757999999999996,0
R00450,35.384808,127.358371,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2024-09-06,16.064,8.28,24.71,1.73,0.0,56.646,0
R00311,35.905867,126.914919,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,1,F0004,2025-11-19,덧씌우기,79.49476409493717,2,2025-03-01,6.63,-3.82,17.17,0.0,0.0,55.246,0
R00170,35.967938,126.816473,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-07-14,24.936,18.29,33.05,18.48,0.0,60.984,0
R00546,35.570073,126.781282,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-02-09,2.45,-4.02,10.55,10.98,0.0,64.322,0
R00414,35.416024,127.335612,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-11-10,2.624,-6.08,9.83,0.0,0.0,52.818000000000005,0
R00251,35.952319,126.752702,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-08-07,21.674,14.7,31.75,0.0,0.0,52.16799999999999,0
R00141,35.96754,126.675678,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-12-30,2.59,-4.43,10.06,4.47,0.89,59.04600000000001,0
R00274,35.947598,126.881553,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-01-06,-3.44,-12.24,8.59,0.0,0.0,55.672000000000004,0
R00416,35.415383,127.343861,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2024-11-19,-0.8999999999999998,-8.41,7.25,22.86,0.0,64.65599999999999,0
R00608,35.612504,126.898103,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,1,F0019,2025-12-11,덧씌우기,66.54379000810414,2,2025-04-14,18.253999999999998,11.02,25.15,10.04,0.0,57.664,0
R00039,35.779927,127.10576,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-03-11,8.968,2.23,16.13,22.860000000000003,0.0,68.592,0
R00029,35.82406,127.204213,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-03-01,4.79,-2.33,15.12,9.56,0.0,53.82000000000001,0
R00477,35.336331,127.39122,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-10-25,4.704,-4.92,11.69,0.0,0.0,65.934,0
R00318,35.929691,126.93936,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-04-20,15.736,8.78,24.26,7.36,0.0,63.402,0
R00245,35.931662,126.771881,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-07-01,22.082,15.09,29.14,8.23,0.0,60.0,1
R00272,36.024573,126.679591,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-06-09,24.848000000000003,16.91,32.86,9.24,0.0,56.04200000000001,0
R00440,35.416161,127.460918,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2026-05-20,21.113999999999997,9.98,30.27,12.93,0.0,60.498000000000005,0
R00239,35.911523,126.793331,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-05-27,23.344,16.48,30.45,4.27,0.0,55.834,0
R00377,35.897537,127.008534,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2024-09-04,16.5,9.17,23.7,9.05,0.0,62.562,0
R00266,36.004348,126.701511,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2024-10-28,7.812,-0.24,14.74,45.330000000000005,0.0,66.476,0
R00359,35.955181,126.958504,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-05-14,21.651999999999997,14.88,26.6,0.0,0.0,63.312,0
R00340,36.004894,127.013813,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-07-09,24.966,19.0,31.05,50.85,0.0,57.85,1
R00389,35.938987,126.965408,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-06-19,24.294,18.45,30.23,40.42,0.0,64.894,1
R00577,35.56953,126.93166,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-11-12,3.5460000000000003,-4.43,11.62,0.0,0.0,60.428,0
R00003,35.824446,127.078537,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,1,F0025,2024-12-21,임시보수,74.05669924623368,1,2024-08-25,19.338,12.07,26.26,14.64,0.0,56.120000000000005,0
R00429,35.417596,127.406391,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-06-28,24.554,19.32,31.53,26.47,0.0,61.314,0
R00142,35.969221,126.680535,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2024-11-29,-0.95,-7.57,5.28,5.13,0.0,62.414,0
R00376,35.893913,127.009165,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-02-27,7.167999999999999,1.77,12.96,14.46,0.0,59.970000000000006,0
R00670,35.591932,126.833874,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-03-15,9.226,2.59,14.71,9.86,0.0,57.538,0
R00324,35.950586,126.958855,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2026-01-29,2.5799999999999996,-8.55,11.1,18.8,3.07,65.388,1
R00146,35.968127,126.700955,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-02-05,1.8780000000000001,-4.52,7.7,4.16,0.7,61.358000000000004,0
R00293,35.948796,126.974781,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,1,F0052,2025-12-11,덧씌우기,77.18968037390293,1,2026-02-06,4.4,-2.08,10.64,0.0,0.0,66.35,0
R00665,35.574607,126.85097,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-04-26,18.098,11.22,27.08,6.75,0.0,48.751999999999995,0
R00432,35.416519,127.421833,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-09-09,16.008,7.92,25.16,0.0,0.0,64.644,0
R00585,35.53322,126.820471,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-03-13,7.814,-1.8,15.81,9.4,0.0,64.32000000000001,0
R00399,35.975401,126.933347,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2026-02-10,3.6079999999999997,-2.81,9.52,0.0,0.0,55.001999999999995,0
R00344,35.881631,126.957415,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2026-05-09,19.878,8.17,28.89,0.0,0.0,57.11,1
R00140,35.967178,126.671296,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-10-08,9.548,1.74,18.31,5.89,0.0,58.342000000000006,0
R00187,35.965956,126.734873,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,1,F0011,2024-03-26,임시보수,187.10632243644343,1,2025-09-02,13.280000000000001,4.24,20.28,0.0,0.0,54.022000000000006,0
R00061,35.856379,127.180453,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-01-09,-1.1960000000000002,-8.05,8.12,21.32,0.05,64.042,0
R00380,35.908842,126.998177,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2024-09-12,13.907999999999998,2.89,22.31,11.27,0.0,69.30799999999999,0
R00440,35.416161,127.460918,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2026-06-17,27.778,20.79,35.48,24.11,0.0,64.8,0
R00319,35.932404,126.941022,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,1,F0072,2025-06-12,임시보수,23.032660345809123,1,2024-10-30,5.9159999999999995,-2.85,15.7,12.5,0.0,65.576,0
R00302,35.947529,127.017443,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2026-05-12,22.22,14.5,31.08,2.09,0.0,55.77,0
R00344,35.881631,126.957415,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2024-11-19,-0.8999999999999998,-8.41,7.25,22.86,0.0,64.65599999999999,0
R00011,35.824282,127.116859,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,1,F0054,2024-09-07,상온아스콘,47.77544131531806,1,2026-01-05,-2.63,-9.58,3.28,0.0,0.62,48.93,0
R00062,35.860978,127.183322,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-04-08,16.108,9.1,22.39,0.0,0.0,59.3,0
R00226,35.989253,126.735337,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-07-20,23.842000000000002,15.3,30.98,14.88,0.0,66.90799999999999,0
R00153,35.96705,126.73437,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,1,F0011,2024-03-26,임시보수,271.61629231644616,1,2025-10-17,8.22,1.27,16.94,0.0,0.0,65.878,0
R00564,35.570503,126.868176,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-12-30,2.59,-4.43,10.06,4.47,0.89,59.04600000000001,0
R00571,35.569671,126.90093,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-08-17,21.024,14.48,27.32,6.23,0.0,59.215999999999994,0
R00584,35.53106,126.815246,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-05-10,19.828,11.73,24.72,0.0,0.0,51.215999999999994,0
R00660,35.557868,126.868173,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,1,F0078,2024-04-02,상온아스콘,104.19575292623712,1,2025-03-05,6.0440000000000005,-1.02,12.7,0.0,0.0,57.779999999999994,0
R00575,35.570003,126.92076,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-08-06,21.872,15.31,28.89,42.2,0.0,65.336,0
R00310,35.902187,126.909986,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-10-05,7.432,0.94,14.46,0.0,0.0,57.17999999999999,0
R00243,35.925042,126.779721,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-07-23,23.36,16.25,30.22,10.51,0.0,57.06,0
R00493,35.414523,127.390643,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2026-06-08,25.612000000000002,19.68,32.31,30.86,0.0,53.616,0
R00366,35.990372,126.95845,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-10-21,6.074,-1.59,12.75,27.66,0.0,64.19,1
R00330,35.969842,126.979209,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-01-04,-1.258,-7.23,5.2,0.0,0.56,59.724000000000004,0
R00107,35.781744,127.189963,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-07-12,25.818,17.15,31.85,0.0,0.0,53.062,0
R00226,35.989253,126.735337,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2026-02-11,3.158,-6.96,13.41,0.0,1.43,55.152,0
R00218,35.950727,126.736954,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2024-10-14,8.474,2.87,19.67,11.629999999999999,0.0,65.94200000000001,0
R00506,35.476204,127.390266,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-04-07,16.77,11.21,22.55,10.44,0.0,65.362,0
R00259,35.978728,126.724062,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2026-06-07,23.933999999999997,17.64,30.17,33.68,0.0,62.214,1
R00517,35.380783,127.424563,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-10-27,5.132,-2.19,13.42,0.0,0.0,61.86800000000001,0
R00054,35.833718,127.15628,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-09-06,15.968,4.45,22.74,9.15,0.0,59.016,0
R00047,35.809363,127.132389,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-03-01,4.79,-2.33,15.12,9.56,0.0,53.82000000000001,0
R00521,35.394619,127.412143,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-02-28,8.203999999999999,0.94,14.75,39.31,0.0,56.872,0
R00099,35.890533,127.148617,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-05-28,23.846,15.86,31.94,0.0,0.0,54.705999999999996,0
R00020,35.824556,127.161415,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-02-03,2.958,-2.93,8.73,3.97,0.27,59.510000000000005,0
R00573,35.570077,126.911682,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-01-18,0.01200000000000001,-6.47,6.93,12.73,0.79,71.02000000000001,0
R00490,35.399475,127.389946,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2026-08-04,22.424,16.15,30.38,7.57,0.0,58.874,0
R00419,35.416927,127.35934,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-02-19,4.736,-1.42,10.85,17.86,0.67,55.366,0
R00062,35.860978,127.183322,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-06-06,24.398,16.1,30.58,1.58,0.0,55.260000000000005,0
R00145,35.966917,126.695091,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-07-19,23.782,17.82,28.88,23.759999999999998,0.0,65.376,0
R00216,35.941799,126.73834,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2024-12-12,0.162,-5.05,6.16,12.64,0.08,55.322,0
R00003,35.824446,127.078537,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,1,F0025,2024-12-21,임시보수,74.05669924623368,1,2024-10-06,9.98,4.46,16.79,14.09,0.0,67.586,0
R00160,35.967518,126.766635,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2026-07-04,25.018,18.6,30.48,0.0,0.0,62.176,0
R00120,35.825854,127.146328,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2024-11-08,2.81,-4.62,8.95,5.33,0.0,62.306000000000004,0
R00089,35.841654,127.148283,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-07-17,22.740000000000002,14.63,29.17,0.0,0.0,59.152,0
R00329,35.967248,126.97747,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2026-02-26,4.828,-1.55,11.79,0.0,0.0,57.912,1
R00580,35.517298,126.803773,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-07-19,23.782,17.82,28.88,23.759999999999998,0.0,65.376,0
R00357,35.945171,126.956855,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,1,F0051,2025-03-31,덧씌우기,79.51234609783661,1,2026-02-01,3.7039999999999997,-2.28,12.23,5.17,3.5799999999999996,51.63199999999999,0
R00610,35.619172,126.905011,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-03-27,11.866,2.0,20.07,0.0,0.0,48.218,0
R00267,36.007361,126.697422,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2026-05-15,22.898000000000003,14.65,30.02,16.05,0.0,57.394000000000005,0
R00617,35.509753,126.856622,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-07-07,25.380000000000003,17.88,33.01,7.96,0.0,54.038,0
R00323,35.94691,126.956026,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,1,F0051,2025-03-31,덧씌우기,282.78321484119584,1,2024-08-21,19.701999999999998,11.62,26.07,8.58,0.0,61.91799999999999,0
R00635,35.595713,126.856561,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-07-13,24.282,16.56,32.17,8.92,0.0,53.57000000000001,0
R00541,35.461847,127.343834,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-03-12,8.458,-0.23,15.93,0.0,0.0,47.730000000000004,0
R00649,35.519548,126.904147,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2024-09-27,11.892,5.46,21.33,27.39,0.0,63.839999999999996,0
R00195,35.995053,126.762328,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2024-10-16,8.306000000000001,-0.0,15.46,5.87,0.0,59.998000000000005,0
R00332,35.976972,126.987128,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2026-03-15,9.226,2.59,14.71,9.86,0.0,57.538,0
R00170,35.967938,126.816473,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2026-05-24,21.72,16.17,27.72,12.99,0.0,59.709999999999994,0
R00521,35.394619,127.412143,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2026-01-07,-0.3499999999999999,-10.93,7.3,9.62,0.0,55.428,0
R00463,35.428076,127.402758,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2026-03-13,9.219999999999999,1.58,15.59,0.49,0.0,51.29600000000001,0
R00040,35.785713,127.108003,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2024-12-18,1.4620000000000002,-5.45,10.04,3.67,0.0,53.288,0
R00537,35.449099,127.358081,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-12-10,0.708,-5.18,7.83,0.0,3.3000000000000003,55.46600000000001,0
R00261,35.988141,126.717713,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,1,F0010,2025-01-17,임시보수,89.25965130574198,2,2026-04-29,17.766,8.84,27.03,5.23,0.0,58.128,0
R00395,35.961463,126.944843,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2024-11-22,1.374,-6.14,10.6,0.65,0.0,58.25599999999999,0
R00226,35.989253,126.735337,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-10-06,9.724,1.46,18.32,11.07,0.0,51.720000000000006,0
R00124,35.839379,127.13237,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-04-10,14.813999999999998,2.4,22.94,8.9,0.0,61.484,0
R00038,35.778085,127.100754,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2024-10-19,7.172,-3.18,19.34,6.86,0.0,64.328,0
R00328,35.964288,126.973395,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-05-01,18.458,12.28,27.41,0.0,0.0,54.57000000000001,0
R00251,35.952319,126.752702,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2026-03-02,6.517999999999999,0.26,12.71,1.12,0.0,58.474000000000004,0
R00176,35.927913,126.697188,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-08-01,22.436,16.65,28.49,2.4,0.0,61.91799999999999,0
R00602,35.591617,126.876758,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-06-20,26.538,20.34,33.39,4.55,0.0,58.988,0
R00454,35.396343,127.371362,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2024-12-20,-0.5119999999999999,-6.69,8.11,0.0,0.0,54.342,0
R00037,35.775645,127.09899,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-12-13,-0.93,-7.26,7.04,0.0,0.82,55.996,0
R00316,35.921075,126.932087,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-07-01,22.082,15.09,29.14,8.23,0.0,60.0,1
R00593,35.560644,126.84654,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-01-04,-0.6399999999999999,-8.98,9.29,0.0,0.07,63.370000000000005,0
R00114,35.806461,127.166725,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-08-07,21.924,14.87,29.43,10.29,0.0,51.58200000000001,0
R00040,35.785713,127.108003,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2024-10-05,10.366,1.79,18.6,11.58,0.0,54.39,0
R00301,35.948673,127.013247,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-10-01,9.83,2.62,16.97,39.05,0.0,70.944,1
R00224,35.980116,126.737311,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,1,F0062,2024-05-21,상온아스콘,46.28867242259897,2,2025-01-01,-1.8240000000000003,-9.51,3.0,3.56,1.02,51.948,0
R00318,35.929691,126.93936,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-03-07,6.906000000000001,-0.44,14.27,0.0,0.0,62.662,0
R00349,35.907068,126.957013,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-04-25,17.694,9.42,23.75,0.0,0.0,54.251999999999995,0
R00115,35.809502,127.16284,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-06-28,24.554,19.32,31.53,26.47,0.0,61.314,0
R00323,35.94691,126.956026,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,1,F0051,2025-03-31,덧씌우기,282.78321484119584,1,2025-08-21,18.954,12.75,24.58,14.66,0.0,63.628,1
