road_point_id,lat,lon,road_name,city,total_sewer_length,old_sewer_length,sewer_old30_ratio,average_sewer_age,sewer_match_status,has_nearby_repair,repair_id,last_repair_date,repair_type,distance_to_last_repair_m,nearby_repair_count,point_id,traffic_station_id,traffic_route,traffic_section,traffic_distance_m,traffic_esal,total_traffic,heavy_vehicle_ratio,traffic_match_type,traffic_score,sewer_score,date,freeze_thaw_14d,freeze_score,rain_7d,rain_14d,rain_score,repair_adjustment,freeze_contribution,rain_contribution,sewer_contribution,traffic_contribution,base_risk_score,risk_score,risk_level,main_risk_factor,risk_reason,rule_based_risk_score,rule_based_risk_level,rule_based_risk_reason,has_past_repair,latest_repair_id,latest_repair_date,latest_repair_distance_m,days_since_last_repair,logistic_score,contribution_freeze_thaw_14d,contribution_rain_7d,contribution_rain_14d,contribution_sewer_old30_ratio,contribution_traffic_esal,contribution_has_past_repair,contribution_days_since_last_repair,risk_percentile,risk_rank_group
R00154,35.967652,126.739072,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,1,F0011,2024-03-26,임시보수,284.1412180574434,1,153,2914-00,국도29호선,개정면-성산면(2914-00),3285.9514385123416,3290.9867000000004,15555.0,0.0942109404788128,city_median,79.4299920661839,44.2118307244208,2025-12-31,13.0,100.0,9.050000000000008,17.75,17.960000000000008,-2.0,35.0,4.490000000000002,8.84236614488416,15.88599841323678,64.21836455812094,99.70588235294117,매우 위험,보수 후 경과기간,"Logistic 위험순위 상위 0.3% | 주요 증가요인=보수 후 경과기간 | 동결융해 14일 13회 | 7일 강수 9.1mm | 14일 강수 17.8mm | 하수관 노후비율 44.2% | ESAL 3291.0 (도시 중앙값) | 최근 보수 645일 전 / 거리 284m | 모델기여도[동결융해=+0.696, 7일 누적강수=-0.085, 14일 누적강수=+0.099, 하수관로 노후도=-0.007, 교통하중=+0.007, 과거 보수이력=+1.214, 보수 후 경과기간=+1.299]",62.21836455812094,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 13회) | 누적강수=18.0점 (7일 9.1mm, 14일 17.8mm) | 하수관로 노후도=44.2점 (30년 이상 비율 44.2%) | 교통하중=79.4점 (ESAL 3291.0, 도시 중앙값 적용) | 최근보수=645일 전 (284m, 보정 -2점)",1,F0011,2024-03-26,284.1412180574434,645.0,0.953226352616221,0.696248318989472,-0.08492964696704859,0.09850479154862715,-0.007391001686411909,0.007281250748113266,1.2142911181258602,1.2994385038814298,99.70588235294117,상위 1%
R00360,35.960141,126.956274,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,359,2711-00,국도27호선,익산시-성산면(2711-00),6044.238242745295,1862.3388,20572.0,0.0407835893447404,city_median,69.67072113572632,76.20086776423935,2025-12-31,12.0,100.0,3.429999999999993,17.97,11.303999999999991,0.0,35.0,2.825999999999998,15.240173552847873,13.934144227145266,67.00031777999314,27.573529411764707,일반,동결융해,"Logistic 위험순위 상위 72.4% | 주요 증가요인=동결융해 | 동결융해 14일 12회 | 7일 강수 3.4mm | 14일 강수 18.0mm | 하수관 노후비율 76.2% | ESAL 1862.3 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.620, 7일 누적강수=-0.196, 14일 누적강수=+0.096, 하수관로 노후도=-0.070, 교통하중=+0.001, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",67.00031777999314,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 12회) | 누적강수=11.3점 (7일 3.4mm, 14일 18.0mm) | 하수관로 노후도=76.2점 (30년 이상 비율 76.2%) | 교통하중=69.7점 (ESAL 1862.3, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5406706012260553,0.6197001285313087,-0.19622174785084137,0.09602413689946974,-0.06967938373125776,0.0006413663895488769,-0.06072288933117835,-0.017788087188867548,27.573529411764707,하위 70%
R00359,35.955181,126.958504,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,358,2711-00,국도27호선,익산시-성산면(2711-00),6410.446966025543,1862.3388,20572.0,0.0407835893447404,city_median,69.67072113572632,76.20086776423935,2025-12-31,12.0,100.0,3.429999999999993,17.97,11.303999999999991,0.0,35.0,2.825999999999998,15.240173552847873,13.934144227145266,67.00031777999314,27.573529411764707,일반,동결융해,"Logistic 위험순위 상위 72.4% | 주요 증가요인=동결융해 | 동결융해 14일 12회 | 7일 강수 3.4mm | 14일 강수 18.0mm | 하수관 노후비율 76.2% | ESAL 1862.3 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.620, 7일 누적강수=-0.196, 14일 누적강수=+0.096, 하수관로 노후도=-0.070, 교통하중=+0.001, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",67.00031777999314,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 12회) | 누적강수=11.3점 (7일 3.4mm, 14일 18.0mm) | 하수관로 노후도=76.2점 (30년 이상 비율 76.2%) | 교통하중=69.7점 (ESAL 1862.3, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5406706012260553,0.6197001285313087,-0.19622174785084137,0.09602413689946974,-0.06967938373125776,0.0006413663895488769,-0.06072288933117835,-0.017788087188867548,27.573529411764707,하위 70%
R00352,35.921381,126.957405,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,351,2711-00,국도27호선,익산시-성산면(2711-00),8430.051763927959,1862.3388,20572.0,0.0407835893447404,city_median,69.67072113572632,76.20086776423935,2025-12-31,12.0,100.0,3.429999999999993,17.97,11.303999999999991,0.0,35.0,2.825999999999998,15.240173552847873,13.934144227145266,67.00031777999314,27.573529411764707,일반,동결융해,"Logistic 위험순위 상위 72.4% | 주요 증가요인=동결융해 | 동결융해 14일 12회 | 7일 강수 3.4mm | 14일 강수 18.0mm | 하수관 노후비율 76.2% | ESAL 1862.3 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.620, 7일 누적강수=-0.196, 14일 누적강수=+0.096, 하수관로 노후도=-0.070, 교통하중=+0.001, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",67.00031777999314,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 12회) | 누적강수=11.3점 (7일 3.4mm, 14일 18.0mm) | 하수관로 노후도=76.2점 (30년 이상 비율 76.2%) | 교통하중=69.7점 (ESAL 1862.3, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5406706012260553,0.6197001285313087,-0.19622174785084137,0.09602413689946974,-0.06967938373125776,0.0006413663895488769,-0.06072288933117835,-0.017788087188867548,27.573529411764707,하위 70%
R00351,35.916504,126.956329,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,350,2711-00,국도27호선,익산시-성산면(2711-00),8761.210016446455,1862.3388,20572.0,0.0407835893447404,city_median,69.67072113572632,76.20086776423935,2025-12-31,12.0,100.0,3.429999999999993,17.97,11.303999999999991,0.0,35.0,2.825999999999998,15.240173552847873,13.934144227145266,67.00031777999314,27.573529411764707,일반,동결융해,"Logistic 위험순위 상위 72.4% | 주요 증가요인=동결융해 | 동결융해 14일 12회 | 7일 강수 3.4mm | 14일 강수 18.0mm | 하수관 노후비율 76.2% | ESAL 1862.3 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.620, 7일 누적강수=-0.196, 14일 누적강수=+0.096, 하수관로 노후도=-0.070, 교통하중=+0.001, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",67.00031777999314,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 12회) | 누적강수=11.3점 (7일 3.4mm, 14일 18.0mm) | 하수관로 노후도=76.2점 (30년 이상 비율 76.2%) | 교통하중=69.7점 (ESAL 1862.3, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5406706012260553,0.6197001285313087,-0.19622174785084137,0.09602413689946974,-0.06967938373125776,0.0006413663895488769,-0.06072288933117835,-0.017788087188867548,27.573529411764707,하위 70%
R00350,35.911942,126.958567,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,349,2711-00,국도27호선,익산시-성산면(2711-00),9276.63951587778,1862.3388,20572.0,0.0407835893447404,city_median,69.67072113572632,76.20086776423935,2025-12-31,12.0,100.0,3.429999999999993,17.97,11.303999999999991,0.0,35.0,2.825999999999998,15.240173552847873,13.934144227145266,67.00031777999314,27.573529411764707,일반,동결융해,"Logistic 위험순위 상위 72.4% | 주요 증가요인=동결융해 | 동결융해 14일 12회 | 7일 강수 3.4mm | 14일 강수 18.0mm | 하수관 노후비율 76.2% | ESAL 1862.3 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.620, 7일 누적강수=-0.196, 14일 누적강수=+0.096, 하수관로 노후도=-0.070, 교통하중=+0.001, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",67.00031777999314,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 12회) | 누적강수=11.3점 (7일 3.4mm, 14일 18.0mm) | 하수관로 노후도=76.2점 (30년 이상 비율 76.2%) | 교통하중=69.7점 (ESAL 1862.3, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5406706012260553,0.6197001285313087,-0.19622174785084137,0.09602413689946974,-0.06967938373125776,0.0006413663895488769,-0.06072288933117835,-0.017788087188867548,27.573529411764707,하위 70%
R00353,35.925207,126.957762,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,352,2711-00,국도27호선,익산시-성산면(2711-00),8154.887108878055,1862.3388,20572.0,0.0407835893447404,city_median,69.67072113572632,76.20086776423935,2025-12-31,12.0,100.0,3.429999999999993,17.97,11.303999999999991,0.0,35.0,2.825999999999998,15.240173552847873,13.934144227145266,67.00031777999314,27.573529411764707,일반,동결융해,"Logistic 위험순위 상위 72.4% | 주요 증가요인=동결융해 | 동결융해 14일 12회 | 7일 강수 3.4mm | 14일 강수 18.0mm | 하수관 노후비율 76.2% | ESAL 1862.3 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.620, 7일 누적강수=-0.196, 14일 누적강수=+0.096, 하수관로 노후도=-0.070, 교통하중=+0.001, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",67.00031777999314,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 12회) | 누적강수=11.3점 (7일 3.4mm, 14일 18.0mm) | 하수관로 노후도=76.2점 (30년 이상 비율 76.2%) | 교통하중=69.7점 (ESAL 1862.3, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5406706012260553,0.6197001285313087,-0.19622174785084137,0.09602413689946974,-0.06967938373125776,0.0006413663895488769,-0.06072288933117835,-0.017788087188867548,27.573529411764707,하위 70%
R00349,35.907068,126.957013,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,348,2711-00,국도27호선,익산시-성산면(2711-00),9610.169844747816,1862.3388,20572.0,0.0407835893447404,city_median,69.67072113572632,76.20086776423935,2025-12-31,12.0,100.0,3.429999999999993,17.97,11.303999999999991,0.0,35.0,2.825999999999998,15.240173552847873,13.934144227145266,67.00031777999314,27.573529411764707,일반,동결융해,"Logistic 위험순위 상위 72.4% | 주요 증가요인=동결융해 | 동결융해 14일 12회 | 7일 강수 3.4mm | 14일 강수 18.0mm | 하수관 노후비율 76.2% | ESAL 1862.3 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.620, 7일 누적강수=-0.196, 14일 누적강수=+0.096, 하수관로 노후도=-0.070, 교통하중=+0.001, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",67.00031777999314,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 12회) | 누적강수=11.3점 (7일 3.4mm, 14일 18.0mm) | 하수관로 노후도=76.2점 (30년 이상 비율 76.2%) | 교통하중=69.7점 (ESAL 1862.3, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5406706012260553,0.6197001285313087,-0.19622174785084137,0.09602413689946974,-0.06967938373125776,0.0006413663895488769,-0.06072288933117835,-0.017788087188867548,27.573529411764707,하위 70%
R00346,35.892252,126.957481,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,345,2711-00,국도27호선,익산시-성산면(2711-00),10984.312304670584,1862.3388,20572.0,0.0407835893447404,city_median,69.67072113572632,76.20086776423935,2025-12-31,12.0,100.0,3.429999999999993,17.97,11.303999999999991,0.0,35.0,2.825999999999998,15.240173552847873,13.934144227145266,67.00031777999314,27.573529411764707,일반,동결융해,"Logistic 위험순위 상위 72.4% | 주요 증가요인=동결융해 | 동결융해 14일 12회 | 7일 강수 3.4mm | 14일 강수 18.0mm | 하수관 노후비율 76.2% | ESAL 1862.3 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.620, 7일 누적강수=-0.196, 14일 누적강수=+0.096, 하수관로 노후도=-0.070, 교통하중=+0.001, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",67.00031777999314,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 12회) | 누적강수=11.3점 (7일 3.4mm, 14일 18.0mm) | 하수관로 노후도=76.2점 (30년 이상 비율 76.2%) | 교통하중=69.7점 (ESAL 1862.3, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5406706012260553,0.6197001285313087,-0.19622174785084137,0.09602413689946974,-0.06967938373125776,0.0006413663895488769,-0.06072288933117835,-0.017788087188867548,27.573529411764707,하위 70%
R00347,35.896805,126.958043,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,346,2711-00,국도27호선,익산시-성산면(2711-00),10589.315929500284,1862.3388,20572.0,0.0407835893447404,city_median,69.67072113572632,76.20086776423935,2025-12-31,12.0,100.0,3.429999999999993,17.97,11.303999999999991,0.0,35.0,2.825999999999998,15.240173552847873,13.934144227145266,67.00031777999314,27.573529411764707,일반,동결융해,"Logistic 위험순위 상위 72.4% | 주요 증가요인=동결융해 | 동결융해 14일 12회 | 7일 강수 3.4mm | 14일 강수 18.0mm | 하수관 노후비율 76.2% | ESAL 1862.3 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.620, 7일 누적강수=-0.196, 14일 누적강수=+0.096, 하수관로 노후도=-0.070, 교통하중=+0.001, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",67.00031777999314,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 12회) | 누적강수=11.3점 (7일 3.4mm, 14일 18.0mm) | 하수관로 노후도=76.2점 (30년 이상 비율 76.2%) | 교통하중=69.7점 (ESAL 1862.3, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5406706012260553,0.6197001285313087,-0.19622174785084137,0.09602413689946974,-0.06967938373125776,0.0006413663895488769,-0.06072288933117835,-0.017788087188867548,27.573529411764707,하위 70%
R00348,35.903309,126.958479,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,347,2711-00,국도27호선,익산시-성산면(2711-00),10023.0378014728,1862.3388,20572.0,0.0407835893447404,city_median,69.67072113572632,76.20086776423935,2025-12-31,12.0,100.0,3.429999999999993,17.97,11.303999999999991,0.0,35.0,2.825999999999998,15.240173552847873,13.934144227145266,67.00031777999314,27.573529411764707,일반,동결융해,"Logistic 위험순위 상위 72.4% | 주요 증가요인=동결융해 | 동결융해 14일 12회 | 7일 강수 3.4mm | 14일 강수 18.0mm | 하수관 노후비율 76.2% | ESAL 1862.3 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.620, 7일 누적강수=-0.196, 14일 누적강수=+0.096, 하수관로 노후도=-0.070, 교통하중=+0.001, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",67.00031777999314,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 12회) | 누적강수=11.3점 (7일 3.4mm, 14일 18.0mm) | 하수관로 노후도=76.2점 (30년 이상 비율 76.2%) | 교통하중=69.7점 (ESAL 1862.3, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5406706012260553,0.6197001285313087,-0.19622174785084137,0.09602413689946974,-0.06967938373125776,0.0006413663895488769,-0.06072288933117835,-0.017788087188867548,27.573529411764707,하위 70%
R00281,35.948433,126.915978,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,280,2711-00,국도27호선,익산시-성산면(2711-00),3713.523567795922,1862.3388,20572.0,0.0407835893447404,city_median,69.67072113572632,76.20086776423935,2025-12-31,12.0,100.0,3.429999999999993,17.97,11.303999999999991,0.0,35.0,2.825999999999998,15.240173552847873,13.934144227145266,67.00031777999314,27.573529411764707,일반,동결융해,"Logistic 위험순위 상위 72.4% | 주요 증가요인=동결융해 | 동결융해 14일 12회 | 7일 강수 3.4mm | 14일 강수 18.0mm | 하수관 노후비율 76.2% | ESAL 1862.3 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.620, 7일 누적강수=-0.196, 14일 누적강수=+0.096, 하수관로 노후도=-0.070, 교통하중=+0.001, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",67.00031777999314,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 12회) | 누적강수=11.3점 (7일 3.4mm, 14일 18.0mm) | 하수관로 노후도=76.2점 (30년 이상 비율 76.2%) | 교통하중=69.7점 (ESAL 1862.3, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5406706012260553,0.6197001285313087,-0.19622174785084137,0.09602413689946974,-0.06967938373125776,0.0006413663895488769,-0.06072288933117835,-0.017788087188867548,27.573529411764707,하위 70%
R00312,35.90739,126.918092,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,311,2711-00,국도27호선,익산시-성산면(2711-00),7936.316841023018,1862.3388,20572.0,0.0407835893447404,city_median,69.67072113572632,76.20086776423935,2025-12-31,12.0,100.0,3.429999999999993,17.97,11.303999999999991,0.0,35.0,2.825999999999998,15.240173552847873,13.934144227145266,67.00031777999314,27.573529411764707,일반,동결융해,"Logistic 위험순위 상위 72.4% | 주요 증가요인=동결융해 | 동결융해 14일 12회 | 7일 강수 3.4mm | 14일 강수 18.0mm | 하수관 노후비율 76.2% | ESAL 1862.3 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.620, 7일 누적강수=-0.196, 14일 누적강수=+0.096, 하수관로 노후도=-0.070, 교통하중=+0.001, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",67.00031777999314,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 12회) | 누적강수=11.3점 (7일 3.4mm, 14일 18.0mm) | 하수관로 노후도=76.2점 (30년 이상 비율 76.2%) | 교통하중=69.7점 (ESAL 1862.3, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5406706012260553,0.6197001285313087,-0.19622174785084137,0.09602413689946974,-0.06967938373125776,0.0006413663895488769,-0.06072288933117835,-0.017788087188867548,27.573529411764707,하위 70%
R00310,35.902187,126.909986,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,309,2711-00,국도27호선,익산시-성산면(2711-00),8317.030342697866,1862.3388,20572.0,0.0407835893447404,city_median,69.67072113572632,76.20086776423935,2025-12-31,12.0,100.0,3.429999999999993,17.97,11.303999999999991,0.0,35.0,2.825999999999998,15.240173552847873,13.934144227145266,67.00031777999314,27.573529411764707,일반,동결융해,"Logistic 위험순위 상위 72.4% | 주요 증가요인=동결융해 | 동결융해 14일 12회 | 7일 강수 3.4mm | 14일 강수 18.0mm | 하수관 노후비율 76.2% | ESAL 1862.3 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.620, 7일 누적강수=-0.196, 14일 누적강수=+0.096, 하수관로 노후도=-0.070, 교통하중=+0.001, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",67.00031777999314,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 12회) | 누적강수=11.3점 (7일 3.4mm, 14일 18.0mm) | 하수관로 노후도=76.2점 (30년 이상 비율 76.2%) | 교통하중=69.7점 (ESAL 1862.3, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5406706012260553,0.6197001285313087,-0.19622174785084137,0.09602413689946974,-0.06967938373125776,0.0006413663895488769,-0.06072288933117835,-0.017788087188867548,27.573529411764707,하위 70%
R00345,35.888643,126.958921,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,344,2711-00,국도27호선,익산시-성산면(2711-00),11392.927100803136,1862.3388,20572.0,0.0407835893447404,city_median,69.67072113572632,76.20086776423935,2025-12-31,12.0,100.0,3.429999999999993,17.97,11.303999999999991,0.0,35.0,2.825999999999998,15.240173552847873,13.934144227145266,67.00031777999314,27.573529411764707,일반,동결융해,"Logistic 위험순위 상위 72.4% | 주요 증가요인=동결융해 | 동결융해 14일 12회 | 7일 강수 3.4mm | 14일 강수 18.0mm | 하수관 노후비율 76.2% | ESAL 1862.3 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.620, 7일 누적강수=-0.196, 14일 누적강수=+0.096, 하수관로 노후도=-0.070, 교통하중=+0.001, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",67.00031777999314,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 12회) | 누적강수=11.3점 (7일 3.4mm, 14일 18.0mm) | 하수관로 노후도=76.2점 (30년 이상 비율 76.2%) | 교통하중=69.7점 (ESAL 1862.3, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5406706012260553,0.6197001285313087,-0.19622174785084137,0.09602413689946974,-0.06967938373125776,0.0006413663895488769,-0.06072288933117835,-0.017788087188867548,27.573529411764707,하위 70%
R00344,35.881631,126.957415,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,343,2711-00,국도27호선,익산시-성산면(2711-00),11994.029214187354,1862.3388,20572.0,0.0407835893447404,city_median,69.67072113572632,76.20086776423935,2025-12-31,12.0,100.0,3.429999999999993,17.97,11.303999999999991,0.0,35.0,2.825999999999998,15.240173552847873,13.934144227145266,67.00031777999314,27.573529411764707,일반,동결융해,"Logistic 위험순위 상위 72.4% | 주요 증가요인=동결융해 | 동결융해 14일 12회 | 7일 강수 3.4mm | 14일 강수 18.0mm | 하수관 노후비율 76.2% | ESAL 1862.3 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.620, 7일 누적강수=-0.196, 14일 누적강수=+0.096, 하수관로 노후도=-0.070, 교통하중=+0.001, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",67.00031777999314,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 12회) | 누적강수=11.3점 (7일 3.4mm, 14일 18.0mm) | 하수관로 노후도=76.2점 (30년 이상 비율 76.2%) | 교통하중=69.7점 (ESAL 1862.3, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5406706012260553,0.6197001285313087,-0.19622174785084137,0.09602413689946974,-0.06967938373125776,0.0006413663895488769,-0.06072288933117835,-0.017788087188867548,27.573529411764707,하위 70%
R00343,35.878362,126.955789,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,342,2711-00,국도27호선,익산시-성산면(2711-00),12242.30098510956,1862.3388,20572.0,0.0407835893447404,city_median,69.67072113572632,76.20086776423935,2025-12-31,12.0,100.0,3.429999999999993,17.97,11.303999999999991,0.0,35.0,2.825999999999998,15.240173552847873,13.934144227145266,67.00031777999314,27.573529411764707,일반,동결융해,"Logistic 위험순위 상위 72.4% | 주요 증가요인=동결융해 | 동결융해 14일 12회 | 7일 강수 3.4mm | 14일 강수 18.0mm | 하수관 노후비율 76.2% | ESAL 1862.3 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.620, 7일 누적강수=-0.196, 14일 누적강수=+0.096, 하수관로 노후도=-0.070, 교통하중=+0.001, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",67.00031777999314,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 12회) | 누적강수=11.3점 (7일 3.4mm, 14일 18.0mm) | 하수관로 노후도=76.2점 (30년 이상 비율 76.2%) | 교통하중=69.7점 (ESAL 1862.3, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5406706012260553,0.6197001285313087,-0.19622174785084137,0.09602413689946974,-0.06967938373125776,0.0006413663895488769,-0.06072288933117835,-0.017788087188867548,27.573529411764707,하위 70%
R00342,35.872336,126.957771,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,341,2711-00,국도27호선,익산시-성산면(2711-00),12918.648134396575,1862.3388,20572.0,0.0407835893447404,city_median,69.67072113572632,76.20086776423935,2025-12-31,12.0,100.0,3.429999999999993,17.97,11.303999999999991,0.0,35.0,2.825999999999998,15.240173552847873,13.934144227145266,67.00031777999314,27.573529411764707,일반,동결융해,"Logistic 위험순위 상위 72.4% | 주요 증가요인=동결융해 | 동결융해 14일 12회 | 7일 강수 3.4mm | 14일 강수 18.0mm | 하수관 노후비율 76.2% | ESAL 1862.3 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.620, 7일 누적강수=-0.196, 14일 누적강수=+0.096, 하수관로 노후도=-0.070, 교통하중=+0.001, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",67.00031777999314,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 12회) | 누적강수=11.3점 (7일 3.4mm, 14일 18.0mm) | 하수관로 노후도=76.2점 (30년 이상 비율 76.2%) | 교통하중=69.7점 (ESAL 1862.3, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5406706012260553,0.6197001285313087,-0.19622174785084137,0.09602413689946974,-0.06967938373125776,0.0006413663895488769,-0.06072288933117835,-0.017788087188867548,27.573529411764707,하위 70%
